허브,고객주문번호,BOX수량,CBM,우편번호,배송지ID,주소,상세주소,위도,경도,행정구역,운영단위명
1160,2013076153-30,1,0.033,7795,6918023,서울특별시 강서구 마곡중앙10로 70,LG생활건강 E10 8층,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013041540-20,1,0.014,7795,7705048,서울특별시 강서구 마곡중앙10로 70,E10 서관 8층,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013041540-10,1,0.014,7795,7705048,서울특별시 강서구 마곡중앙10로 70,E10 서관 8층,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013030657-10,1,0.064,7795,7270073,서울특별시 강서구 마곡중앙10로 70,LG생활건강기술연구원 6층 PC. Hair Beauty,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013043630-80,1,0.033,7795,7158809,서울특별시 강서구 마곡중앙8로 71,LG사이언스파크 E11동 지하3층 방재실,37.56185847,126.8342568,서울 강서구,㈜에스앤아이_FM
1160,2013043630-90,1,0.014,7795,7158809,서울특별시 강서구 마곡중앙8로 71,LG사이언스파크 E11동 지하3층 방재실,37.56185847,126.8342568,서울 강서구,㈜에스앤아이_FM
1160,2013080685-10,1,0.033,7795,8613976,서울특별시 강서구 마곡중앙8로 71,E9.E11 품질표준팀,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013065629-10,1,0.001,7795,9010903,서울특별시 강서구 마곡중앙8로 71,E9 E11동,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013065629-20,1,0.001,7795,9010903,서울특별시 강서구 마곡중앙8로 71,E9 E11동,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013065134-10,1,0.014,7795,8564686,서울시 강서구 마곡중앙8로 71 LG CNS,LGCNS E13동 2층 L&D담당 박지영,37.56185847,126.8342568,서울 강서구,(주)엘지씨엔에스
1160,2013077300-30,1,0.014,7795,7151691,서울특별시 강서구 마곡중앙8로 71,LG유플러스 E11 ACC장비기술1팀,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013061850-50,1,0.004,7796,8528630,서울특별시 강서구 마곡중앙10로 30,백상기업_LGIT_이강호 반장_미화청소용품,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2013061850-10,1,0.004,7796,8528630,서울특별시 강서구 마곡중앙10로 30,백상기업_LGIT_이강호 반장_미화청소용품,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2013068143-10,1,0.014,7796,9204258,서울특별시 강서구 마곡중앙10로 30,E8 6층 백신평가팀,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012108387-10,1,0.004,7796,8553615,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E7 2113,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013070211-10,1,0.004,7796,7139307,서울특별시 강서구 마곡중앙10로 30,LG화학 E8동 7층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013070213-10,1,0.001,7796,7139307,서울특별시 강서구 마곡중앙10로 30,LG화학 E8동 7층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013046566-10,1,0.014,7796,8798119,서울특별시 강서구 마곡중앙10로 30,E6-2212,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013041556-10,1,0.014,7796,8806578,서울특별시 강서구 마곡중앙10로 30,LG화학 E6 3층 3310호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012886276-10,1,0.004,7796,9060898,서울특별시 강서구 마곡중앙10로 30,E2동 2층 계측기실,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013059083-40,1,0.014,7796,6063950,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E4 6F,37.56340309,126.8312303,서울 강서구,(주)엘지하우시스 디자인연구소_소모품
1160,2013059083-10,1,0.001,7796,6063950,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E4 6F,37.56340309,126.8312303,서울 강서구,(주)엘지하우시스 디자인연구소_소모품
1160,2013079727-10,1,0.033,7796,8550578,서울특별시 강서구 마곡중앙10로 30,E8블럭 4층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013078547-10,1,0.014,7796,7134343,서울특별시 강서구 마곡중앙10로 30,E8-7212,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013055041-10,1,0.004,7796,8705777,서울특별시 강서구 마곡중앙10로 30,E6-B1401,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013001438-10,2,0.352,7796,8807582,서울특별시 강서구 마곡중앙10로 30,"마곡 E6동 4층  북측 오피스, 4120회의실 옆",37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013066305-10,1,0.004,7796,8919697,서울특별시 강서구 마곡중앙10로 30 (마곡동),LG사이언스파크 LG화학 E5-6302,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013066306-10,1,0.004,7796,8919697,서울특별시 강서구 마곡중앙10로 30 (마곡동),LG사이언스파크 LG화학 E5-6302,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013066302-10,1,0.004,7796,8919697,서울특별시 강서구 마곡중앙10로 30 (마곡동),LG사이언스파크 LG화학 E5-6302,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013066301-10,1,0.004,7796,8919697,서울특별시 강서구 마곡중앙10로 30 (마곡동),LG사이언스파크 LG화학 E5-6302,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013044035-10,1,0.033,7796,9086027,서울특별시 강서구 마곡중앙10로 30,LG화학 E8동 7310,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012981543-10,1,0.064,7796,8798360,서울특별시 강서구 마곡중앙10로 30,E6동 2210호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013009643-10,2,0.128,7796,7148549,서울특별시 강서구 마곡중앙10로 30,E8동 엘지화학,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013066323-10,1,0.033,7796,8540492,서울특별시 강서구 마곡중앙10로 30 (마곡동),E7 2209,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013040712-10,1,0.004,7796,4616468,서울특별시 강서구 마곡중앙10로 30,E1/E3 LG이노텍,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013040712-20,1,0.004,7796,4616468,서울특별시 강서구 마곡중앙10로 30,E1/E3 LG이노텍,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013047654-10,1,0.014,7796,8826834,서울특별시 강서구 마곡중앙10로 30,엘지사이언스파크 엘지화학 e8동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013048119-10,1,0.004,7796,7296280,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E8 F층 생명과학.제품개발.난임치료제PJT,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013065644-10,1,0.004,7796,7167326,서울특별시 강서구 마곡중앙10로 30,E8 LG화학,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013060087-10,1,0.033,7796,9186837,서울특별시 강서구 마곡중앙10로 30,E5동 5308,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013060085-10,1,0.014,7796,9186837,서울특별시 강서구 마곡중앙10로 30,E5동 5308,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013060086-10,1,0.033,7796,9186837,서울특별시 강서구 마곡중앙10로 30,E5동 5308,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013060357-10,1,0.033,7796,9190146,서울특별시 강서구 마곡중앙10로 30,E8동 6층 6213호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013047313-10,1,0.176,7796,9190146,서울특별시 강서구 마곡중앙10로 30,E8동 6층 6213호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013047324-10,1,0.064,7796,9190146,서울특별시 강서구 마곡중앙10로 30,E8동 6층 6213호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013021728-10,1,0.064,7796,7134757,서울특별시 강서구 마곡중앙10로 30,E8동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013044843-10,1,0.004,7796,7147044,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E8 7층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013048604-10,1,0.176,7796,9189362,서울특별시 강서구 마곡중앙10로 30 (마곡동),E6.8동,37.56340309,126.8312303,서울 강서구,(주)엘지 에너지솔루션_마곡사이언스파크_투자
1160,2013045361-10,1,0.176,7796,9189362,서울특별시 강서구 마곡중앙10로 30 (마곡동),E6.8동,37.56340309,126.8312303,서울 강서구,(주)엘지 에너지솔루션_마곡사이언스파크_투자
1160,2013075938-40,3,0.192,7796,4788783,서울특별시 강서구 마곡중앙10로 30,E1/E3동,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013075938-10,3,0.192,7796,4788783,서울특별시 강서구 마곡중앙10로 30,E1/E3동,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013045417-10,1,0.004,7796,7135726,서울특별시 강서구 마곡중앙10로 30,E8동 2210호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013045423-10,1,0.033,7796,7135726,서울특별시 강서구 마곡중앙10로 30,E8동 2210호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012845089-10,1,0.004,7796,7135726,서울특별시 강서구 마곡중앙10로 30,E8동 2210호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013045422-10,1,0.033,7796,7135726,서울특별시 강서구 마곡중앙10로 30,E8동 2210호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013065613-10,1,0.004,7796,8882515,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E6동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013075126-10,5,0.07,7796,8804692,서울특별시 강서구 마곡중앙10로 30,E7 5210,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013071804-10,3,0.192,7796,8535088,서울특별시 강서구 마곡중앙10로 30,E7 4층 4307호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013071806-10,1,0.001,7796,8535088,서울특별시 강서구 마곡중앙10로 30,E7 4층 4307호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013045418-10,1,0.033,7796,8595016,서울특별시 강서구 마곡중앙10로 30,E7-2311,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012972829-10,1,0.064,7796,8597296,서울특별시 강서구 마곡중앙10로 30,E7동 2312,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013079717-10,1,0.033,7796,8781814,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E6블럭 LG화학 (SLC동 2층 그린바이오 연구센터),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013079716-10,1,0.033,7796,8781814,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E6블럭 LG화학 (SLC동 2층 그린바이오 연구센터),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013058915-10,1,0.033,7796,8781814,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E6블럭 LG화학 (SLC동 2층 그린바이오 연구센터),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013074358-10,1,0.001,7796,9167964,서울특별시 강서구 마곡중앙10로 30,"LG 사이언스파크, E8, 5층",37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013074356-10,1,0.064,7796,9167964,서울특별시 강서구 마곡중앙10로 30,"LG 사이언스파크, E8, 5층",37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013021027-10,1,1,7796,6424915,서울특별시 강서구 마곡중앙10로 30,엘지사이언스파크 엘지화학 e8동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크_투자
1160,2013007463-10,1,1,7796,6424915,서울특별시 강서구 마곡중앙10로 30,엘지사이언스파크 엘지화학 e8동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크_투자
1160,2012463583-20,1,0.064,7796,8180147,서울특별시 강서구 마곡중앙10로 30,E8동 4층 LG화학,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013028447-10,1,0.014,7796,9147126,서울특별시 강서구 마곡중앙10로 30, ISC동 통합지원센터 7층 글로벌라운지,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_레저
1160,2013028447-80,1,0.014,7796,9147126,서울특별시 강서구 마곡중앙10로 30, ISC동 통합지원센터 7층 글로벌라운지,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_레저
1160,2013002620-10,1,0.001,7796,7313790,서울특별시 강서구 마곡중앙10로 30,E2 LG Display 융합기술연구3팀(4층 공원방향),37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2012984947-10,1,0.064,7793,7970898,서울특별시 강서구 마곡동로 110 (마곡동),코오롱중앙기술원 2B연구그룹,37.56460753,126.8348563,서울 강서구,코오롱중앙기술원
1160,2012994548-10,1,0.014,7793,7970295,서울특별시 강서구 마곡동로 110 (마곡동),코오롱중앙기술원 FC소재연구그룹,37.56460753,126.8348563,서울 강서구,코오롱중앙기술원
1160,2013038530-10,1,0.004,7793,7990441,서울특별시 강서구 마곡동로 110 (마곡동),코오롱중앙기술원 H&B랩,37.56460753,126.8348563,서울 강서구,코오롱중앙기술원
1160,2013029773-10,1,0.004,7793,7990441,서울특별시 강서구 마곡동로 110 (마곡동),코오롱중앙기술원 H&B랩,37.56460753,126.8348563,서울 강서구,코오롱중앙기술원
1160,2013033094-20,5,0.165,7795,8640303,서울특별시 강서구 마곡중앙10로 70,LG생활건강연구소,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013033094-100,1,0.001,7795,8640303,서울특별시 강서구 마곡중앙10로 70,LG생활건강연구소,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013033094-110,1,0.001,7795,8640303,서울특별시 강서구 마곡중앙10로 70,LG생활건강연구소,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013033094-50,1,0.014,7795,8640303,서울특별시 강서구 마곡중앙10로 70,LG생활건강연구소,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013033094-70,4,0.132,7795,8640303,서울특별시 강서구 마곡중앙10로 70,LG생활건강연구소,37.56304731,126.83443,서울 강서구,(주)엘지생활건강기술연구원
1160,2013069652-20,1,0.004,7795,8625873,서울특별시 강서구 마곡중앙8로 71,마곡_E13(사무동) 4층,37.56185847,126.8342568,서울 강서구,(주)엘지씨엔에스
1160,2012936963-20,1,0.001,7795,9135505,서울특별시 강서구 마곡중앙8로 71,E14 5층 LG CNS,37.56185847,126.8342568,서울 강서구,(주)엘지씨엔에스
1160,2013072911-80,1,0.001,7795,5829618,서울특별시 강서구 마곡중앙8로 71,엘지사이언스파크 E11동 5층,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013072911-40,1,0.001,7795,5829618,서울특별시 강서구 마곡중앙8로 71,엘지사이언스파크 E11동 5층,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013072911-50,1,0.001,7795,5829618,서울특별시 강서구 마곡중앙8로 71,엘지사이언스파크 E11동 5층,37.56185847,126.8342568,서울 강서구,(주)엘지유플러스
1160,2013079301-10,1,0.014,7795,9209644,서울특별시 강서구 마곡중앙8로 71,마곡_E13(사무동) 7층,37.56185847,126.8342568,서울 강서구,(주)엘지씨엔에스
1160,2013038999-10,2,0.066,7796,7212639,서울특별시 강서구 마곡중앙10로 30,E8-5211,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013055033-10,1,0.001,7796,8782179,서울특별시 강서구 마곡중앙10로 30,E6동 5층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012947743-10,1,0.033,7796,8560631,서울특별시 강서구 마곡중앙10로 30,E5-2312,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013035463-20,1,0.176,7796,9185890,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E2블록,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013035463-10,1,0.014,7796,9185890,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E2블록,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013026584-10,1,0.004,7796,7641862,서울특별시 강서구 마곡중앙10로 30,E2동 엘지디스플레이 7층 기둥열 E09,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013026584-30,1,0.004,7796,7641862,서울특별시 강서구 마곡중앙10로 30,E2동 엘지디스플레이 7층 기둥열 E09,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2012988403-10,1,0.064,7796,7261468,서울특별시 강서구 마곡중앙10로 30,LG이노텍,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013026306-20,1,0.004,7796,7135023,서울특별시 강서구 마곡중앙10로 30,E1/E3동 차량Power S/W개발팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2013075419-10,1,0.001,7796,5797929,서울특별시 강서구 마곡중앙10로 30,E4 하우시스동 6층,37.56340309,126.8312303,서울 강서구,(주)엘지하우시스 디자인연구소_소모품
1160,2013051184-280,1,0.004,7796,8959520,서울특별시 강서구 마곡중앙10로 30,ISC 6층 SP운영1팀,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2013051184-80,1,0.014,7796,8959520,서울특별시 강서구 마곡중앙10로 30,ISC 6층 SP운영1팀,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2012992429-80,1,0.033,7796,9164945,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG이노텍 소자소재개발팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2012992429-30,1,0.033,7796,9164945,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG이노텍 소자소재개발팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_마곡
1160,2012996331-470,1,0.033,7796,8678122,서울특별시 강서구 마곡중앙10로 30,DP3 지하 1층 메일센터,37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2012951602-30,1,0.001,7796,7960821,서울특별시 강서구 마곡중앙10로 30,LG하우시스 연구소,37.56340309,126.8312303,서울 강서구,(주)엘지하우시스기술연구원_소모품
1160,2012979186-210,1,0.064,7796,8337951,서울특별시 강서구 마곡중앙10로 30,화학 미화자재(정철승 실장 : 010-9191-6770),37.56340309,126.8312303,서울 강서구,㈜에스앤아이_FM
1160,2013071689-40,1,0.001,7796,7069473,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG 이노텍 경영관리팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_서울통합몰
1160,2013071689-20,1,0.014,7796,7069473,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG 이노텍 경영관리팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_서울통합몰
1160,2013071689-50,1,0.014,7796,7069473,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG 이노텍 경영관리팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_서울통합몰
1160,2013071689-10,3,0.099,7796,7069473,서울특별시 강서구 마곡중앙10로 30,E1/E3동 LG 이노텍 경영관리팀,37.56340309,126.8312303,서울 강서구,엘지이노텍(주)_서울통합몰
1160,2013046575-10,1,0.033,7796,9056758,서울특별시 강서구 마곡중앙10로 30,E7-5213,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013065621-10,1,0.001,7796,9056758,서울특별시 강서구 마곡중앙10로 30,E7-5213,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012951680-10,1,0.004,7796,8787495,서울특별시 강서구 마곡중앙10로 30,E5동 5310,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013051280-10,3,0.099,7796,7179123,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E8블럭,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013033001-10,1,0.014,7796,8862586,서울특별시 강서구 마곡중앙10로 30,E5 6307호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013029667-10,1,0.014,7796,9167866,서울특별시 강서구 마곡중앙10로 30,E5 동 5308,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012910442-10,1,0.033,7796,8982533,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E8동 6층 E8-6203,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013077372-10,1,0.014,7796,8784543,서울특별시 강서구 마곡중앙10로 30,LG화학 E6동 3211 실험실 앞,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013077374-10,1,0.033,7796,8784543,서울특별시 강서구 마곡중앙10로 30,LG화학 E6동 3211 실험실 앞,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013057869-10,1,0.033,7796,8779445,서울특별시 강서구 마곡중앙10로 30,e6동 4층 (실험실 4310),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013057870-10,1,0.033,7796,8779445,서울특별시 강서구 마곡중앙10로 30,e6동 4층 (실험실 4310),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013057868-10,1,0.064,7796,8779445,서울특별시 강서구 마곡중앙10로 30,e6동 4층 (실험실 4310),37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013017913-20,1,0.033,7796,4631863,서울특별시 강서구 마곡중앙10로 30,E2 블록  엘지디스플레이,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013060492-10,1,0.033,7796,8554518,서울특별시 강서구 마곡중앙10로 30,E2 6F E05,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013026274-10,1,0.014,7796,8876961,서울특별시 강서구 마곡중앙10로 30,LG화학마곡 E6동 4층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013026263-10,1,0.004,7796,8876961,서울특별시 강서구 마곡중앙10로 30,LG화학마곡 E6동 4층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013058222-10,1,0.014,7796,7146285,서울특별시 강서구 마곡중앙10로 30,LG사이언스파크 E8블럭 7F,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013060443-10,1,0.033,7796,9191440,서울특별시 강서구 마곡중앙10로 30,엘지사이언스파크 엘지화학 e8동,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013065612-10,1,0.014,7796,8783045,서울특별시 강서구 마곡중앙10로 30,LG화학 E6동 4208호,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013036768-10,1,0.064,7796,9048142,서울특별시 강서구 마곡중앙10로 30,E7-5208,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012902577-10,1,0.014,7796,8553949,서울특별시 강서구 마곡중앙10로 30,E6동 LG화학 E6-B1401,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013001552-10,1,0.014,7796,8549923,서울특별시 강서구 마곡중앙10로 30,E6 B1304,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013064509-40,1,0.004,7796,7166016,서울특별시 강서구 마곡중앙10로 30,"E2, 6층 재료연구담당 재료연구2팀",37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013064509-10,1,0.014,7796,7166016,서울특별시 강서구 마곡중앙10로 30,"E2, 6층 재료연구담당 재료연구2팀",37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013064509-20,1,0.014,7796,7166016,서울특별시 강서구 마곡중앙10로 30,"E2, 6층 재료연구담당 재료연구2팀",37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013064509-30,1,0.014,7796,7166016,서울특별시 강서구 마곡중앙10로 30,"E2, 6층 재료연구담당 재료연구2팀",37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013047866-10,1,0.004,7796,9190632,서울특별시 강서구 마곡중앙10로 30(마곡동),LG디스플레이 마곡 연구동 (E2동) 지하 2층 오픈랩,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_파주-1
1160,2013079729-10,1,0.004,7796,8789143,서울특별시 강서구 마곡중앙10로 30,E6동 4층,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013064816-10,2,0.128,7796,9203788,서울특별시 강서구 마곡중앙10로 30 (마곡동),E7-4210,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2012102815-10,1,0.014,7796,8527931,서울특별시 강서구 마곡중앙10로 30 (마곡동),E7 2208,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013043578-10,1,0.004,7796,8671408,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E7 2212,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013073974-10,1,0.001,7796,8671408,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E7 2212,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013043580-10,1,0.004,7796,8671408,서울특별시 강서구 마곡중앙10로 30,LG 사이언스파크 E7 2212,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
1160,2013072880-50,1,0.001,7796,9206645,서울특별시 강서구 마곡중앙10로 30,E2동 5F W06 CTOD Task,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013072880-30,1,0.004,7796,9206645,서울특별시 강서구 마곡중앙10로 30,E2동 5F W06 CTOD Task,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013072880-20,1,0.004,7796,9206645,서울특별시 강서구 마곡중앙10로 30,E2동 5F W06 CTOD Task,37.56340309,126.8312303,서울 강서구,엘지디스플레이(주)_마곡
1160,2013038250-10,1,0.014,7796,8781157,서울특별시 강서구 마곡중앙10로 30,E5동 5층 5302,37.56340309,126.8312303,서울 강서구,(주)엘지화학_마곡사이언스파크
